time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm
13.05,overflight,0.07524204215221109,0.0,1.27,0.3642887119314609,0.2960866151735497,1.2378316419573006,201.84648779733112,40.28662838990431,1.3444175189633087,0.8376213327592638
13.100000000000001,overflight,0.09624204215221188,0.0,1.27,0.3682778303860725,0.29795822449686504,1.2295952690370773,202.0855036931404,40.38531036273767,1.3480014453147495,0.8312776359452065
13.15,overflight,0.1172420421522109,0.0,1.27,0.370684039980398,0.2995929830307731,1.2231547100922155,202.31984327675286,40.48950337584526,1.3511363977484385,0.8289428139488086
13.200000000000001,overflight,0.13824204215221192,0.0,1.27,0.3714892916187523,0.3010216181088161,1.2189979780017344,202.5477392380729,40.59948207714605,1.3538408008268246,0.8204475264932928
13.25,overflight,0.15924204215221094,0.0,1.27,0.370697463812281,0.30226948084438665,1.217264333145703,202.76399173790455,40.715379585244975,1.356137049173835,0.8000458674087942
13.3,overflight,0.1802420421522115,0.0,1.27,0.36833701634790567,0.3033565459516159,1.2178493338531875,202.9619318701636,40.83720709517508,1.3580511221889553,0.7653306482123109
13.350000000000001,overflight,0.2012420421522116,0.0,1.27,0.3644631267520847,0.3042977570612717,1.220433811605209,203.13593153218568,40.964853662435175,1.3596120057261714,0.7168185822856185
13.4,overflight,0.22224204215221133,0.0,1.27,0.35915831843268625,0.30510358223652245,1.2245421747613139,203.2832285026606,41.098087787948856,1.3608510030342797,0.6571437495162964
13.450000000000001,overflight,0.24324204215221124,0.0,1.27,0.35253086664621974,0.3057806997882391,1.2296143260363341,203.40435573354785,41.236569557909064,1.361800977555457,0.5900990927191969
13.5,overflight,0.2642420421522113,0.0,1.27,0.34471088845899994,0.30633277880570287,1.2350752191886691,203.50300550700067,41.37992462813828,1.3624955418381186,0.5285932494681107
13.55,overflight,0.28524204215221105,0.0,1.27,0.3358312514656931,0.30678332600658786,1.2274579846126223,203.5877827933982,41.52734059869542,1.3629885639250916,0.4870010829901913
13.600000000000001,overflight,0.306242042152212,0.0,1.27,0.32610696799453515,0.30745932211793836,1.2073523949526275,203.68728779516087,41.67810382771514,1.3634147131139538,0.5519721325416059
13.65,overflight,0.32724204215221103,0.0,1.27,0.31574239946776883,0.308492787501244,1.191813601640173,203.8257056293598,41.83189335378941,1.3639175707894458,0.6468844329052672
13.700000000000001,overflight,0.3482420421522116,0.0,1.27,0.30492145960645123,0.30992948578761603,1.1821261533536815,204.0106150507405,41.98844391999713,1.3646373540639163,0.7026492743990904
