time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_pair_distance,total_energy,total_path_length,avg_force_norm
23.400000000000002,column,3.9443298571531655,0.0,1.2,0.6392610657813816,0.20576233973724023,1.1864434234945822,318.24637788840363,66.39127185715292,2.0325425942326434
23.450000000000003,column,3.965329857153164,0.0,1.2,0.6412148781961401,0.21923090866788442,1.2046099411787285,319.2416976475528,66.54769585370452,1.8879251956231886
23.5,column,3.986329857153163,0.0,1.2,0.63990903740975,0.21302528008383748,1.2247660384240635,320.0920831760636,66.6971142194997,1.7726795337747596
23.55,column,4.007329857153164,0.0,1.2,0.6354024580021841,0.18922895976163945,1.2051817319138882,320.818374492837,66.83861976971325,1.6573408118114834
23.6,column,4.028329857153165,0.0,1.2,0.6278409635259476,0.16481477412602774,1.1734217813708916,321.51240870179714,66.97112817942556,1.6345939857689231
23.650000000000002,column,4.049329857153165,0.0,1.2,0.6174649925820217,0.14056727558363358,1.1483045636483133,322.28783957269223,67.09441023556899,1.752154853313924
23.700000000000003,column,4.0703298571531645,0.0,1.2,0.6045696740129185,0.11710190134506093,1.1335649234967184,323.23888190456285,67.21003381741735,1.9276141507789781
23.75,column,4.0913298571531636,0.0,1.2,0.6260149150758052,0.31000000000000005,1.181661745918734,324.1613867951056,67.3234506757226,1.8873655518335197
23.8,column,4.112329857153164,0.0,1.2,0.6136555914834827,0.30707322847449947,1.1805052279738906,324.72858219191863,67.42891127692847,1.4966432397392855
23.85,column,4.133329857153163,0.0,1.2,0.5997426659197751,0.3013912285377749,1.1807609538801922,325.22027458470785,67.537879724978,1.3904231015943553
23.900000000000002,column,4.154329857153164,0.0,1.2,0.584629189409479,0.2931110889472721,1.1824474164590475,325.6364323726226,67.65163135089394,1.272351614705648
23.950000000000003,column,4.175329857153165,0.0,1.2,0.5693628217847815,0.2823798046708219,1.1889638988759292,326.0816588876422,67.7654875606173,1.2735677752055776
